Time_Step,Node_ID,X,Y,Cum_Disp_X,Cum_Disp_Y,Total_Settlement,Temperature,Water_Level
720,188.0,258.0,5.0,-0.0100998249999999,-0.0359039,-0.0359039,3.341596606764435,151.84925868946516
750,188.0,258.0,5.0,-0.010199775,-0.03632485,-0.03632485,7.514785469351934,149.7709715337898
780,188.0,258.0,5.0,-0.010295225,-0.03672565,-0.03672565,10.763711652657546,151.14341204701557
810,188.0,258.0,5.0,-0.010386475,-0.037108025,-0.037108025,19.001304905311095,153.44411856684476
840,188.0,258.0,5.0,-0.010473875,-0.0374734,-0.0374734,25.50868705652668,158.9174381588804
870,188.0,258.0,5.0,-0.0105577,-0.0378231,-0.0378231,33.5377310596385,163.82263654792033
900,188.0,258.0,5.0,-0.010638225,-0.0381583,-0.0381583,34.547744858262156,167.86409805187444
930,188.0,258.0,5.0,-0.010715675,-0.03848,-0.03848,35.45735258224209,171.04902769716406
960,188.0,258.0,5.0,-0.01079025,-0.0387892,-0.0387892,29.203488034323616,168.81501260094745
990,188.0,258.0,5.0,-0.010862125,-0.039086725,-0.039086725,21.93709318124145,166.31979956773677
1020,188.0,258.0,5.0,-0.010931525,-0.0393733,-0.0393733,14.692276905078078,161.2216938100791
1050,188.0,258.0,5.0,-0.01099855,-0.0396497,-0.0396497,8.635882465994317,157.18343030394942
1080,188.0,258.0,5.0,-0.01106335,-0.0399165,-0.0399165,7.07699182004347,152.46942506151214
1110,188.0,258.0,5.0,-0.011126075,-0.040174275,-0.040174275,5.464571200803893,149.8254753817041
1140,188.0,258.0,5.0,-0.01118685,-0.0404236,-0.0404236,11.618333552776196,150.47439057181052
1170,188.0,258.0,5.0,-0.01124575,-0.040664925,-0.040664925,15.747106608159536,153.81848555006312
1200,188.0,258.0,5.0,-0.0113029,-0.0408987,-0.0408987,24.62183485063113,157.59818314369573
1230,188.0,258.0,5.0,-0.011358375,-0.04112535,-0.04112535,32.03898191057101,162.7241027792115
1260,188.0,258.0,5.0,-0.0114123,-0.041345275,-0.041345275,34.43108974617109,167.2310772182656
1290,188.0,258.0,5.0,-0.0114647,-0.041558775,-0.041558775,34.72544695666418,169.61786994153888
1320,188.0,258.0,5.0,-0.011515675,-0.041766175,-0.041766175,30.307445483878315,169.21171013362084
1350,188.0,258.0,5.0,-0.011565325,-0.04196785,-0.04196785,24.715199932341562,166.01029886283527
1380,188.0,258.0,5.0,-0.01161365,-0.042164,-0.042164,15.972261276705508,162.234879421078
1410,188.0,258.0,5.0,-0.01166075,-0.042354925,-0.042354925,7.714633835790311,157.32967067665223
1440,188.0,258.0,5.0,-0.0117067,-0.042540875,-0.042540875,5.537460794026463,152.1569402359468
1470,188.0,258.0,5.0,-0.0117515,-0.04272205,-0.04272205,5.4523385092705805,150.5535530559739
1500,188.0,258.0,5.0,-0.011795225,-0.042898675,-0.042898675,9.809506171626253,149.7148662408088
30,189.0,258.0,0.0,0.0,0.0,0.0,8.922289472011204,149.98619759677018
60,189.0,258.0,0.0,0.0,0.0,0.0,13.937202993647126,152.3153027573149
90,189.0,258.0,0.0,0.0,0.0,0.0,18.81319729793162,155.9681312274553
120,189.0,258.0,0.0,0.0,0.0,0.0,29.906559907082368,160.34788151915168
150,189.0,258.0,0.0,0.0,0.0,0.0,33.44074760412348,165.5392316190802
180,189.0,258.0,0.0,0.0,0.0,0.0,33.69901927205052,168.53865383895086
210,189.0,258.0,0.0,0.0,0.0,0.0,32.30619630333482,170.40808274382212
240,189.0,258.0,0.0,0.0,0.0,0.0,26.942491546325723,167.77879224821615
270,189.0,258.0,0.0,0.0,0.0,0.0,18.892362561313774,165.42136214457844
300,189.0,258.0,0.0,0.0,0.0,0.0,12.527546289026098,159.89731289394044
330,189.0,258.0,0.0,0.0,0.0,0.0,7.538278724511542,153.7701211303539
360,189.0,258.0,0.0,0.0,0.0,0.0,3.9268607324553435,151.80813817015235
390,189.0,258.0,0.0,0.0,0.0,0.0,6.5830548250599366,150.5230668871585
420,189.0,258.0,0.0,0.0,0.0,0.0,11.023941124306281,150.74134309736783
450,189.0,258.0,0.0,0.0,0.0,0.0,21.57408055641402,155.5800873601231
480,189.0,258.0,0.0,0.0,0.0,0.0,25.290406021253396,159.65678204550264
510,189.0,258.0,0.0,0.0,0.0,0.0,32.73173689566526,164.4732219111802
540,189.0,258.0,0.0,0.0,0.0,0.0,33.45873183376387,168.73591397644742
570,189.0,258.0,0.0,0.0,0.0,0.0,33.50773156228969,169.9077654905962
600,189.0,258.0,0.0,0.0,0.0,0.0,28.427844202469583,169.03871374667239
630,189.0,258.0,0.0,0.0,0.0,0.0,23.317567563248193,166.0274035754337
660,189.0,258.0,0.0,0.0,0.0,0.0,12.680716392445534,160.44777660654222
690,189.0,258.0,0.0,0.0,0.0,0.0,7.816082106680759,156.18947348645813
720,189.0,258.0,0.0,0.0,0.0,0.0,5.51339879305536,151.68801661568418
750,189.0,258.0,0.0,0.0,0.0,0.0,3.498696732682727,150.3352195683031
780,189.0,258.0,0.0,0.0,0.0,0.0,11.401887866236612,151.2923241183523
810,189.0,258.0,0.0,0.0,0.0,0.0,18.801756891287837,154.3852009866133
840,189.0,258.0,0.0,0.0,0.0,0.0,26.31017568307646,159.2374816536814
870,189.0,258.0,0.0,0.0,0.0,0.0,32.22724702233617,164.67784055871022
900,189.0,258.0,0.0,0.0,0.0,0.0,33.84447623328154,168.27487345846677
930,189.0,258.0,0.0,0.0,0.0,0.0,34.41091654395315,170.7076620691073
960,189.0,258.0,0.0,0.0,0.0,0.0,29.12194162302568,169.6219839777562
990,189.0,258.0,0.0,0.0,0.0,0.0,24.860503037827918,166.91866779482305
1020,189.0,258.0,0.0,0.0,0.0,0.0,15.396085956306914,161.50134312894895
1050,189.0,258.0,0.0,0.0,0.0,0.0,6.734132721532509,156.67632646010694
1080,189.0,258.0,0.0,0.0,0.0,0.0,5.1967087417624365,153.0540269518625
1110,189.0,258.0,0.0,0.0,0.0,0.0,4.311721717826815,150.2894694507842
1140,189.0,258.0,0.0,0.0,0.0,0.0,11.045174676400299,149.3118487758132
1170,189.0,258.0,0.0,0.0,0.0,0.0,16.846984485587114,153.38866229386758
1200,189.0,258.0,0.0,0.0,0.0,0.0,26.136014268591296,157.65232444188624
1230,189.0,258.0,0.0,0.0,0.0,0.0,31.343733794944505,163.28924912321247
1260,189.0,258.0,0.0,0.0,0.0,0.0,32.2068343655389,167.49426670651403
1290,189.0,258.0,0.0,0.0,0.0,0.0,34.520539741890445,170.44797105148987
1320,189.0,258.0,0.0,0.0,0.0,0.0,29.668840577343826,169.55214350807066
1350,189.0,258.0,0.0,0.0,0.0,0.0,23.781999313267058,167.47049207042582
1380,189.0,258.0,0.0,0.0,0.0,0.0,16.840046239656036,162.37141854401233
1410,189.0,258.0,0.0,0.0,0.0,0.0,9.337499065152368,157.10472956890345
1440,189.0,258.0,0.0,0.0,0.0,0.0,5.3671175396550765,152.0383251603272
1470,189.0,258.0,0.0,0.0,0.0,0.0,3.395779763140455,150.85404983057336
1500,189.0,258.0,0.0,0.0,0.0,0.0,7.87479311081735,149.97880655907232
30,190.0,263.0,10.0,1.65e-06,-4e-06,-4e-06,7.019319155041252,149.75774903601518
60,190.0,263.0,10.0,-0.0004413,-0.018911475,-0.018911475,13.235083411375491,151.28374802197158
90,190.0,263.0,10.0,-0.0025367,-0.04377085,-0.04377085,21.474820682569245,154.8883739195854
120,190.0,263.0,10.0,-0.003962825,-0.05852915,-0.05852915,27.981347944012,160.83606534784593
150,190.0,263.0,10.0,-0.0050077,-0.068706825,-0.068706825,32.739266087565596,165.0502304468934
180,190.0,263.0,10.0,-0.00582385,-0.076336125,-0.076336125,34.4393402672885,169.0600662465947
210,190.0,263.0,10.0,-0.00648935,-0.0823645,-0.0823645,32.66545708367254,170.52425821974967
240,190.0,263.0,10.0,-0.0070488,-0.0873039,-0.0873039,26.468100954384322,168.92557466122565
270,190.0,263.0,10.0,-0.0075297,-0.091459875,-0.091459875,21.25339074538123,164.9428548639278
300,190.0,263.0,10.0,-0.0079503,-0.0950282,-0.0950282,11.83761856535705,159.84205354704045
330,190.0,263.0,10.0,-0.0083232,-0.098141325,-0.098141325,7.936951279623632,154.26103091193133
360,190.0,263.0,10.0,-0.008657525,-0.1008926,-0.1008926,4.227577500084263,150.77435549549085
390,190.0,263.0,10.0,-0.008960025,-0.10335025,-0.10335025,6.5072000790945665,150.96199418671284
420,190.0,263.0,10.0,-0.00923585,-0.1055653,-0.1055653,14.55982900744729,151.1497128782957
450,190.0,263.0,10.0,-0.009489,-0.107577075,-0.107577075,20.90310887248866,154.85279777972627
480,190.0,263.0,10.0,-0.009722725,-0.109416275,-0.109416275,27.799238717557774,160.25778384496954
510,190.0,263.0,10.0,-0.00993955,-0.111107375,-0.111107375,32.66600068490803,165.31491564032038
540,190.0,263.0,10.0,-0.0101416,-0.11267015,-0.11267015,35.42450007198456,168.39475035376842
570,190.0,263.0,10.0,-0.0103306,-0.11412085,-0.11412085,33.7036368562745,170.6594694558448
600,190.0,263.0,10.0,-0.01050805,-0.11547285,-0.11547285,28.704815512458577,168.68800530259665
630,190.0,263.0,10.0,-0.010675125,-0.116737425,-0.116737425,20.41686647366516,165.8317963872261
660,190.0,263.0,10.0,-0.010832925,-0.117924025,-0.117924025,13.375913256119585,160.37349696183995
690,190.0,263.0,10.0,-0.010982325,-0.119040725,-0.119040725,7.720853131435747,156.0896731432204
720,190.0,263.0,10.0,-0.0111241,-0.120094475,-0.120094475,3.3599968296259144,151.87034618621982
750,190.0,263.0,10.0,-0.01125895,-0.12109125,-0.12109125,5.280140031315883,149.29219985863412
780,190.0,263.0,10.0,-0.011387475,-0.122036275,-0.122036275,10.917705758772168,152.07821146883197
810,190.0,263.0,10.0,-0.0115101499999999,-0.12293405,-0.12293405,17.41581958411408,153.61541556316158
840,190.0,263.0,10.0,-0.011627475,-0.123788625,-0.123788625,25.957953454921793,158.95079178301788
870,190.0,263.0,10.0,-0.01173985,-0.124603475,-0.124603475,32.50185028250914,164.72721147481292
900,190.0,263.0,10.0,-0.01184765,-0.125381775,-0.125381775,34.350271861336296,167.8939067169315
930,190.0,263.0,10.0,-0.011951175,-0.126126275,-0.126126275,35.236902987828344,170.86480813158957
960,190.0,263.0,10.0,-0.012050775,-0.1268395,-0.1268395,28.600808862146515,169.4126178476419
990,190.0,263.0,10.0,-0.0121466499999999,-0.127523675,-0.127523675,23.173206678945782,166.76660345856783
1020,190.0,263.0,10.0,-0.0122391,-0.1281808,-0.1281808,16.234178201850142,160.80655983430813
1050,190.0,263.0,10.0,-0.0123282999999999,-0.128812725,-0.128812725,6.920381746759413,156.43013141706675
1080,190.0,263.0,10.0,-0.0124144749999999,-0.1294211,-0.1294211,5.264226438798489,152.41938475266366
1110,190.0,263.0,10.0,-0.0124977999999999,-0.1300074,-0.1300074,7.1835400600437485,150.39087680191113
1140,190.0,263.0,10.0,-0.0125784249999999,-0.130573,-0.130573,7.9224826752854,151.40688658751358
1170,190.0,263.0,10.0,-0.0126565249999999,-0.13111915,-0.13111915,17.004940575286174,154.30593968637325
1200,190.0,263.0,10.0,-0.0127322499999999,-0.131647,-0.131647,25.377329663513972,157.89336752633133
1230,190.0,263.0,10.0,-0.0128056749999999,-0.1321576,-0.1321576,30.355887992617195,164.1180976146842
1260,190.0,263.0,10.0,-0.0128769749999999,-0.132651925,-0.132651925,33.4630053664895,167.26318971533485
1290,190.0,263.0,10.0,-0.0129462499999999,-0.1331308249999999,-0.1331308249999999,33.250289530255465,169.6615471338855
1320,190.0,263.0,10.0,-0.0130135999999999,-0.133595175,-0.133595175,30.7033581808438,168.81364690260315
1350,190.0,263.0,10.0,-0.0130790999999999,-0.1340457,-0.1340457,23.770269818953885,166.89792267745742
1380,190.0,263.0,10.0,-0.0131428499999999,-0.1344831,-0.1344831,16.819676709298143,162.8977698316267
1410,190.0,263.0,10.0,-0.0132049249999999,-0.134908075,-0.134908075,8.720818023614042,156.91841040975442
1440,190.0,263.0,10.0,-0.0132654249999999,-0.135321175,-0.135321175,6.00827667092555,154.03930801003904
1470,190.0,263.0,10.0,-0.0133244249999999,-0.135723025,-0.135723025,5.032357325012367,151.1960386637772
1500,190.0,263.0,10.0,-0.0133819499999999,-0.1361141,-0.1361141,9.009855315095022,150.06916757571625
30,191.0,263.0,5.0,1.2999999999999998e-06,-3.175e-06,-3.175e-06,7.516137296070521,150.44332770011303
60,191.0,263.0,5.0,0.00040835,-0.00467775,-0.00467775,11.686822333215115,152.26940055592704
90,191.0,263.0,5.0,-0.0001763749999999,-0.011218475,-0.011218475,20.023898992461167,155.9264336471596
120,191.0,263.0,5.0,-0.000859175,-0.01598155,-0.01598155,26.405368210445065,161.32332943588298
150,191.0,263.0,5.0,-0.0014279,-0.019567475,-0.019567475,32.89891967673325,165.58336960145374
180,191.0,263.0,5.0,-0.00189985,-0.02239975,-0.02239975,34.7746997023716,168.1488449722871
210,191.0,263.0,5.0,-0.002298675,-0.0247193499999999,-0.0247193499999999,31.496420954008464,169.4851155125025
240,191.0,263.0,5.0,-0.0026419,-0.0266712,-0.0266712,27.88110264808401,167.9919860436908
270,191.0,263.0,5.0,-0.002941925,-0.02834805,-0.02834805,18.327736032229122,165.56111359529996
300,191.0,263.0,5.0,-0.003207625,-0.029812325,-0.029812325,12.866695763712775,160.5176164881914
330,191.0,263.0,5.0,-0.003445475,-0.031107975,-0.031107975,8.586849996513173,155.0178477889566
360,191.0,263.0,5.0,-0.003660375,-0.03226685,-0.03226685,4.57550646191732,150.94600261593553
390,191.0,263.0,5.0,-0.003856025,-0.033312875,-0.033312875,6.416296735594343,149.0396303020473
420,191.0,263.0,5.0,-0.004035375,-0.034264325,-0.034264325,11.98370508011583,151.87744909096952
450,191.0,263.0,5.0,-0.004200725,-0.03513545,-0.03513545,18.75945031911045,154.9968193893173
480,191.0,263.0,5.0,-0.004353925,-0.0359376749999999,-0.0359376749999999,27.784390042708793,159.93139486324154
510,191.0,263.0,5.0,-0.004496525,-0.0366801749999999,-0.0366801749999999,32.81838137887065,165.30192486314104
540,191.0,263.0,5.0,-0.004629775,-0.0373704499999999,-0.0373704499999999,34.80520918475123,168.79778473685724
570,191.0,263.0,5.0,-0.00475475,-0.0380147249999999,-0.0380147249999999,33.21355520963069,169.97407017705484
600,191.0,263.0,5.0,-0.004872325,-0.0386182,-0.0386182,27.948198674790135,169.73511985516336
630,191.0,263.0,5.0,-0.00498325,-0.0391852749999999,-0.0391852749999999,20.836366874836223,165.52200180012443
660,191.0,263.0,5.0,-0.0050881999999999,-0.0397197,-0.0397197,12.262952051102173,160.59518923758398
690,191.0,263.0,5.0,-0.005187725,-0.0402246999999999,-0.0402246999999999,8.399013345798354,155.67455047592506
720,191.0,263.0,5.0,-0.0052822999999999,-0.0407030249999999,-0.0407030249999999,5.20965684730474,151.08416836535474
750,191.0,263.0,5.0,-0.0053723749999999,-0.0411570749999999,-0.0411570749999999,6.010997584848353,150.0022198962867
780,191.0,263.0,5.0,-0.0054583249999999,-0.0415889999999999,-0.0415889999999999,11.837803731785044,150.39206758877435
810,191.0,263.0,5.0,-0.0055404499999999,-0.0420006249999999,-0.0420006249999999,18.80176705082727,154.53819551687968
840,191.0,263.0,5.0,-0.0056190749999999,-0.0423935999999999,-0.0423935999999999,27.386891478485794,158.92518920201465
870,191.0,263.0,5.0,-0.0056944499999999,-0.0427693749999999,-0.0427693749999999,31.008229547013222,164.9609860189759
900,191.0,263.0,5.0,-0.0057668249999999,-0.0431292499999999,-0.0431292499999999,33.62635229088874,168.77290767419535
930,191.0,263.0,5.0,-0.0058363749999999,-0.0434743999999999,-0.0434743999999999,35.07350734951283,170.86026766356878
960,191.0,263.0,5.0,-0.0059033249999999,-0.0438058249999999,-0.0438058249999999,27.92628351247754,168.7532625235597
990,191.0,263.0,5.0,-0.00596785,-0.0441244999999999,-0.0441244999999999,21.101703725381345,166.3253382342954
1020,191.0,263.0,5.0,-0.006030075,-0.0444312749999999,-0.0444312749999999,15.148758032146917,161.14438874762251
1050,191.0,263.0,5.0,-0.006090175,-0.0447268999999999,-0.0447268999999999,8.174507541892558,157.09662503944224
1080,191.0,263.0,5.0,-0.00614825,-0.0450120749999999,-0.0450120749999999,4.330838557645625,152.17328868530197
1110,191.0,263.0,5.0,-0.0062044249999999,-0.0452874749999999,-0.0452874749999999,7.5989033738873015,149.23505252554315
1140,191.0,263.0,5.0,-0.006258825,-0.0455536249999999,-0.0455536249999999,8.934210414697056,150.61694895455946
1170,191.0,263.0,5.0,-0.00631155,-0.0458110999999999,-0.0458110999999999,18.673563733035948,152.93729985002267
1200,191.0,263.0,5.0,-0.006362675,-0.0460603999999999,-0.0460603999999999,24.276059023772522,157.9479935646309
1230,191.0,263.0,5.0,-0.006412275,-0.0463019249999999,-0.0463019249999999,29.70247133289102,162.74550427715712
1260,191.0,263.0,5.0,-0.006460475,-0.0465361499999999,-0.0465361499999999,34.79948789496912,167.46167231202077
1290,191.0,263.0,5.0,-0.0065073,-0.0467634249999999,-0.0467634249999999,34.81270394018173,168.6840491578871
1320,191.0,263.0,5.0,-0.006552825,-0.0469841249999999,-0.0469841249999999,30.655665867487627,169.04039737579382
1350,191.0,263.0,5.0,-0.006597125,-0.0471985999999999,-0.0471985999999999,25.96873263243797,166.86870976685796
1380,191.0,263.0,5.0,-0.006640275,-0.0474070999999999,-0.0474070999999999,16.229921009708903,163.23141659337628
1410,191.0,263.0,5.0,-0.0066822999999999,-0.0476099499999999,-0.0476099499999999,10.342513882101278,158.13188540664854
1440,191.0,263.0,5.0,-0.006723275,-0.0478073999999999,-0.0478073999999999,4.205212016099734,154.1152787440611
1470,191.0,263.0,5.0,-0.0067632,-0.0479997249999999,-0.0479997249999999,5.789511912789946,149.93912673951857
1500,191.0,263.0,5.0,-0.006802175,-0.0481871499999999,-0.0481871499999999,7.7457086298515865,150.27046504229892
30,192.0,263.0,0.0,0.0,0.0,0.0,4.66641227453802,150.58065819088523
60,192.0,263.0,0.0,0.0,0.0,0.0,13.298067150775749,151.67524209712764
90,192.0,263.0,0.0,0.0,0.0,0.0,20.691909327049412,155.30816740906303
120,192.0,263.0,0.0,0.0,0.0,0.0,27.33946963548508,160.89464020721488
150,192.0,263.0,0.0,0.0,0.0,0.0,33.31472735403814,164.79625259472755
180,192.0,263.0,0.0,0.0,0.0,0.0,35.13927661199285,168.55664912904828
210,192.0,263.0,0.0,0.0,0.0,0.0,33.00667911108015,170.5463284602093
240,192.0,263.0,0.0,0.0,0.0,0.0,29.079815313297946,168.15004886380146
270,192.0,263.0,0.0,0.0,0.0,0.0,18.272399239950303,164.07452224412498
300,192.0,263.0,0.0,0.0,0.0,0.0,13.529368453066013,159.46165468907486
330,192.0,263.0,0.0,0.0,0.0,0.0,7.629397470124902,154.59126593204633
360,192.0,263.0,0.0,0.0,0.0,0.0,3.857466460311291,151.76712721467177
390,192.0,263.0,0.0,0.0,0.0,0.0,6.150617239817469,150.1656711178005
420,192.0,263.0,0.0,0.0,0.0,0.0,11.203848117718412,150.5512802572761
450,192.0,263.0,0.0,0.0,0.0,0.0,18.273755264867297,155.1968683294105
480,192.0,263.0,0.0,0.0,0.0,0.0,28.403656288183576,159.85447549472545
510,192.0,263.0,0.0,0.0,0.0,0.0,32.444482344018994,164.06222194717282
540,192.0,263.0,0.0,0.0,0.0,0.0,34.627425308018665,168.3258416409253
570,192.0,263.0,0.0,0.0,0.0,0.0,33.90817982877312,170.74576213918078
600,192.0,263.0,0.0,0.0,0.0,0.0,30.679594153809806,169.37551828347253
630,192.0,263.0,0.0,0.0,0.0,0.0,21.729965555048842,165.76571133791074
660,192.0,263.0,0.0,0.0,0.0,0.0,14.05435819036276,159.91414200085833
690,192.0,263.0,0.0,0.0,0.0,0.0,8.580095041609745,155.5847252529605
720,192.0,263.0,0.0,0.0,0.0,0.0,5.495628677090877,151.79693521679437
750,192.0,263.0,0.0,0.0,0.0,0.0,5.274075209442164,149.8726749712102
780,192.0,263.0,0.0,0.0,0.0,0.0,11.178788597658158,150.6762229801368
810,192.0,263.0,0.0,0.0,0.0,0.0,16.989549996341772,154.87170684810482
840,192.0,263.0,0.0,0.0,0.0,0.0,25.59099721947707,159.4704456699533
870,192.0,263.0,0.0,0.0,0.0,0.0,32.07562226415306,163.21912993861437
900,192.0,263.0,0.0,0.0,0.0,0.0,35.13310188401363,168.80189177093197
930,192.0,263.0,0.0,0.0,0.0,0.0,35.18432184665107,170.3535685910289
960,192.0,263.0,0.0,0.0,0.0,0.0,29.38354378263215,169.19946971919924
990,192.0,263.0,0.0,0.0,0.0,0.0,23.42425021327507,167.0425355628246
1020,192.0,263.0,0.0,0.0,0.0,0.0,14.558731819933854,162.1145092290736
1050,192.0,263.0,0.0,0.0,0.0,0.0,7.1238604096909794,156.10526837713246
1080,192.0,263.0,0.0,0.0,0.0,0.0,4.010777707847107,152.91410033653565
1110,192.0,263.0,0.0,0.0,0.0,0.0,7.235239356047528,149.96314352156233
1140,192.0,263.0,0.0,0.0,0.0,0.0,9.845054074556465,150.39116432195016
1170,192.0,263.0,0.0,0.0,0.0,0.0,18.26031263908831,153.30699892894222
1200,192.0,263.0,0.0,0.0,0.0,0.0,24.21688692393606,157.44440247532148
1230,192.0,263.0,0.0,0.0,0.0,0.0,31.695666774822364,162.67357380092443
1260,192.0,263.0,0.0,0.0,0.0,0.0,34.37628338405126,168.24410325147096
1290,192.0,263.0,0.0,0.0,0.0,0.0,34.754608429860106,170.4733225228946
1320,192.0,263.0,0.0,0.0,0.0,0.0,30.810562935702613,168.8510617767224
1350,192.0,263.0,0.0,0.0,0.0,0.0,24.235243488621165,167.41112937672068
1380,192.0,263.0,0.0,0.0,0.0,0.0,16.55903084225902,162.50449988839722
1410,192.0,263.0,0.0,0.0,0.0,0.0,9.531304499216112,156.73472417755255
1440,192.0,263.0,0.0,0.0,0.0,0.0,5.3731279664890135,153.12730917497765
1470,192.0,263.0,0.0,0.0,0.0,0.0,4.7115103647721135,149.72980940898626
1500,192.0,263.0,0.0,0.0,0.0,0.0,7.767694209955442,150.29232366371977
30,193.0,268.0,10.0,1.075e-06,-4.025e-06,-4.025e-06,7.105141901023561,149.70766232606385
60,193.0,268.0,10.0,-0.0038713249999999,-0.017413575,-0.017413575,13.365513353186934,152.11323110300182
90,193.0,268.0,10.0,-0.007724975,-0.041869275,-0.041869275,20.382327071090696,155.7718514122367
120,193.0,268.0,10.0,-0.009414325,-0.0564372249999999,-0.0564372249999999,28.64442691102727,160.0256795405674
150,193.0,268.0,10.0,-0.01043445,-0.066503625,-0.066503625,33.7253022180472,165.57510996429866
180,193.0,268.0,10.0,-0.011146225,-0.074057475,-0.074057475,35.54425591264406,169.2074727843343
210,193.0,268.0,10.0,-0.011685,-0.0800297,-0.0800297,30.925754165716853,169.70818192593387
240,193.0,268.0,10.0,-0.0121146,-0.08492465,-0.08492465,28.17023139015319,168.36421673408955
270,193.0,268.0,10.0,-0.012469625,-0.0890439,-0.0890439,19.29289192138161,164.5578646713629
300,193.0,268.0,10.0,-0.01277085,-0.092580925,-0.092580925,13.439688068086939,160.13163400262079
330,193.0,268.0,10.0,-0.01303155,-0.09566675,-0.09566675,6.746077634219208,155.56772432297677
360,193.0,268.0,10.0,-0.0132607,-0.09839385,-0.09839385,5.530029589140535,150.64576211939462
390,193.0,268.0,10.0,-0.0134647,-0.100829675,-0.100829675,8.332677392818358,150.27949319298781
420,193.0,268.0,10.0,-0.0136482,-0.10302495,-0.10302495,11.570821507583885,150.78149083994853
450,193.0,268.0,10.0,-0.0138147,-0.1050185,-0.1050185,19.247145654816354,155.03769706410938
480,193.0,268.0,10.0,-0.013966875,-0.106840875,-0.106840875,27.488267207253852,159.58533660856975
510,193.0,268.0,10.0,-0.014106825,-0.1085163,-0.1085163,32.74110219080808,164.91999968032675
540,193.0,268.0,10.0,-0.01423625,-0.110064425,-0.110064425,33.71118850056635,168.6837479254345
570,193.0,268.0,10.0,-0.01435655,-0.111501325,-0.111501325,32.60459408043701,170.24763776449882
600,193.0,268.0,10.0,-0.014468775,-0.112840325,-0.112840325,29.044065796547947,168.21918663296597
630,193.0,268.0,10.0,-0.014573925,-0.1140925749999999,-0.1140925749999999,21.139434452483464,165.23546059387155
660,193.0,268.0,10.0,-0.014672775,-0.115267475,-0.115267475,14.113147994759453,160.63044886015376
690,193.0,268.0,10.0,-0.01476595,-0.1163730249999999,-0.1163730249999999,6.202680920102212,155.339145520975
720,193.0,268.0,10.0,-0.014854025,-0.1174161249999999,-0.1174161249999999,4.944511228727603,150.73531545687092
750,193.0,268.0,10.0,-0.0149375,-0.1184027249999999,-0.1184027249999999,7.83597476726918,149.3433040037776
780,193.0,268.0,10.0,-0.0150168,-0.1193379499999999,-0.1193379499999999,12.100153644927659,150.3868640404169
810,193.0,268.0,10.0,-0.0150923,-0.1202263499999999,-0.1202263499999999,18.547779745710866,154.35984444521335
840,193.0,268.0,10.0,-0.0151643,-0.1210718749999999,-0.1210718749999999,25.48322868787902,159.46622932978465
870,193.0,268.0,10.0,-0.0152331,-0.1218780249999999,-0.1218780249999999,30.95878494619331,163.34893537189768
900,193.0,268.0,10.0,-0.0152989499999999,-0.1226478999999999,-0.1226478999999999,33.95792538639417,167.86222720041593
930,193.0,268.0,10.0,-0.0153620499999999,-0.1233842999999999,-0.1233842999999999,32.52326889212841,169.88292490017335
960,193.0,268.0,10.0,-0.0154226249999999,-0.1240896499999999,-0.1240896499999999,28.9236810455814,169.24510511296768
990,193.0,268.0,10.0,-0.0154808749999999,-0.1247662249999999,-0.1247662249999999,22.233753671345486,165.63966798614305
1020,193.0,268.0,10.0,-0.0155368999999999,-0.1254159749999999,-0.1254159749999999,14.889131276224148,161.60119276279522
1050,193.0,268.0,10.0,-0.0155908999999999,-0.1260407499999999,-0.1260407499999999,8.518506897071468,155.98056792458186
1080,193.0,268.0,10.0,-0.015643,-0.1266421499999999,-0.1266421499999999,7.606529110468104,152.6825082684158
1110,193.0,268.0,10.0,-0.015693275,-0.1272216999999999,-0.1272216999999999,6.5098946861181,150.5036347865402
1140,193.0,268.0,10.0,-0.0157419,-0.1277807249999999,-0.1277807249999999,10.698857091871263,150.55955412724953
1170,193.0,268.0,10.0,-0.015788925,-0.1283204749999999,-0.1283204749999999,16.22015804336639,153.1904979972887
1200,193.0,268.0,10.0,-0.01583445,-0.1288420999999999,-0.1288420999999999,24.810324091111553,158.29447931709268
1230,193.0,268.0,10.0,-0.015878575,-0.1293465999999999,-0.1293465999999999,32.554943915445335,162.44658180421956
1260,193.0,268.0,10.0,-0.015921375,-0.1298349749999999,-0.1298349749999999,35.21837876374154,166.67581240359038
1290,193.0,268.0,10.0,-0.015962925,-0.1303080999999999,-0.1303080999999999,34.069414660686654,169.48415453123232
1320,193.0,268.0,10.0,-0.016003275,-0.1307668,-0.1307668,31.401908121685448,169.5684920545885
1350,193.0,268.0,10.0,-0.016042475,-0.1312117749999999,-0.1312117749999999,21.77986821974289,167.5037926741557
1380,193.0,268.0,10.0,-0.016080625,-0.1316437999999999,-0.1316437999999999,16.879541405791347,163.1686260698744
1410,193.0,268.0,10.0,-0.016117725,-0.1320634749999999,-0.1320634749999999,8.23178796116047,157.25012994806343
1440,193.0,268.0,10.0,-0.0161538749999999,-0.1324713999999999,-0.1324713999999999,5.445422729166101,153.56393794970262
1470,193.0,268.0,10.0,-0.0161890749999999,-0.1328681749999999,-0.1328681749999999,4.573711097175253,150.2189286586909
1500,193.0,268.0,10.0,-0.0162234,-0.1332542999999999,-0.1332542999999999,8.973905347693135,149.73658813863474
30,194.0,268.0,5.0,8.000000000000001e-07,-3.175e-06,-3.175e-06,8.723154290240842,149.9123153113686
