Time_Step,Node_ID,X,Y,Cum_Disp_X,Cum_Disp_Y,Total_Settlement,lag_1,lag_2,rolling_mean_3,neighbor_avg_disp
270,214.0,40.5,10.0,0.0103608,-0.063720375,-0.063720375,-0.06032355,-0.05633995,-0.06012795833333332,-0.06700546
300,214.0,40.5,10.0,0.011331950000000002,-0.06666934999999999,-0.06666934999999999,-0.063720375,-0.06032355,-0.06357109166666665,-0.07007965000000001
330,214.0,40.5,10.0,0.012204425000000001,-0.06926637499999999,-0.06926637499999999,-0.06666934999999999,-0.063720375,-0.06655203333333332,-0.07278546999999999
360,214.0,40.5,10.0,0.012994675000000002,-0.071580275,-0.071580275,-0.06926637499999999,-0.06666934999999999,-0.069172,-0.07519515000000002
390,214.0,40.5,10.0,0.013715575,-0.07366195,-0.07366195,-0.071580275,-0.06926637499999999,-0.07150286666666666,-0.07736209
420,214.0,40.5,10.0,0.014377275,-0.07555007500000001,-0.07555007500000001,-0.07366195,-0.071580275,-0.07359743333333334,-0.07932682499999999
450,214.0,40.5,10.0,0.01498795,-0.077274675,-0.077274675,-0.07555007500000001,-0.07366195,-0.07549556666666667,-0.08112077
480,214.0,40.5,10.0,0.01555425,-0.078859425,-0.078859425,-0.077274675,-0.07555007500000001,-0.07722805833333334,-0.082768765
510,214.0,40.5,10.0,0.0160816,-0.08032342499999999,-0.08032342499999999,-0.078859425,-0.077274675,-0.078819175,-0.08429073000000001
540,214.0,40.5,10.0,0.016574574999999998,-0.08168214999999998,-0.08168214999999998,-0.08032342499999999,-0.078859425,-0.08028833333333331,-0.08570291999999999
570,214.0,40.5,10.0,0.017036999999999997,-0.08294844999999998,-0.08294844999999998,-0.08168214999999998,-0.08032342499999999,-0.08165134166666665,-0.08701868500000001
600,214.0,40.5,10.0,0.017472099999999997,-0.08413292499999998,-0.08413292499999998,-0.08294844999999998,-0.08168214999999998,-0.08292117499999997,-0.08824919
630,214.0,40.5,10.0,0.017882649999999996,-0.08524459999999999,-0.08524459999999999,-0.08413292499999998,-0.08294844999999998,-0.08410865833333331,-0.0894038
660,214.0,40.5,10.0,0.018271024999999996,-0.08629104999999998,-0.08629104999999998,-0.08524459999999999,-0.08413292499999998,-0.08522285833333332,-0.09049049
690,214.0,40.5,10.0,0.018639274999999997,-0.08727884999999999,-0.08727884999999999,-0.08629104999999998,-0.08524459999999999,-0.08627149999999999,-0.091516045
720,214.0,40.5,10.0,0.018989199999999994,-0.08821357499999999,-0.08821357499999999,-0.08727884999999999,-0.08629104999999998,-0.08726115833333331,-0.09248634
750,214.0,40.5,10.0,0.019322374999999996,-0.08910012499999999,-0.08910012499999999,-0.08821357499999999,-0.08727884999999999,-0.08819751666666664,-0.09340646999999999
780,214.0,40.5,10.0,0.019640174999999996,-0.08994274999999999,-0.08994274999999999,-0.08910012499999999,-0.08821357499999999,-0.08908548333333333,-0.09428086499999999
810,214.0,40.5,10.0,0.019943825,-0.09074517499999998,-0.09074517499999998,-0.08994274999999999,-0.08910012499999999,-0.08992934999999998,-0.095113425
840,214.0,40.5,10.0,0.020234425,-0.09151067499999999,-0.09151067499999999,-0.09074517499999998,-0.08994274999999999,-0.09073286666666665,-0.09590758499999999
870,214.0,40.5,10.0,0.02051295,-0.09224222499999998,-0.09224222499999998,-0.09151067499999999,-0.09074517499999998,-0.0914993583333333,-0.09666638999999998
900,214.0,40.5,10.0,0.020780249999999997,-0.09294237499999998,-0.09294237499999998,-0.09224222499999998,-0.09151067499999999,-0.09223175833333332,-0.09739252999999999
930,214.0,40.5,10.0,0.021037149999999998,-0.09361342499999999,-0.09361342499999999,-0.09294237499999998,-0.09224222499999998,-0.09293267499999998,-0.09808843499999999
960,214.0,40.5,10.0,0.0212843,-0.09425752499999998,-0.09425752499999998,-0.09361342499999999,-0.09294237499999998,-0.09360444166666664,-0.09875626999999998
990,214.0,40.5,10.0,0.021522349999999996,-0.09487647499999997,-0.09487647499999997,-0.09425752499999998,-0.09361342499999999,-0.09424914166666665,-0.09939798999999998
1020,214.0,40.5,10.0,0.021751924999999995,-0.09547202499999997,-0.09547202499999997,-0.09487647499999997,-0.09425752499999998,-0.09486867499999997,-0.10001533999999998
1050,214.0,40.5,10.0,0.021973499999999997,-0.09604567499999997,-0.09604567499999997,-0.09547202499999997,-0.09487647499999997,-0.09546472499999996,-0.10060994999999999
1080,214.0,40.5,10.0,0.022187599999999995,-0.09659879999999996,-0.09659879999999996,-0.09604567499999997,-0.09547202499999997,-0.0960388333333333,-0.10118322999999999
1110,214.0,40.5,10.0,0.022394649999999995,-0.09713269999999996,-0.09713269999999996,-0.09659879999999996,-0.09604567499999997,-0.09659239166666662,-0.10173652
1140,214.0,40.5,10.0,0.022595024999999998,-0.09764852499999997,-0.09764852499999997,-0.09713269999999996,-0.09659879999999996,-0.09712667499999995,-0.10227103499999997
1170,214.0,40.5,10.0,0.022789149999999998,-0.09814734999999997,-0.09814734999999997,-0.09764852499999997,-0.09713269999999996,-0.0976428583333333,-0.10278785499999996
1200,214.0,40.5,10.0,0.022977325,-0.09863009999999996,-0.09863009999999996,-0.09814734999999997,-0.09764852499999997,-0.09814199166666664,-0.10328799999999996
1230,214.0,40.5,10.0,0.023159875,-0.09909769999999996,-0.09909769999999996,-0.09863009999999996,-0.09814734999999997,-0.09862504999999995,-0.10377242499999997
1260,214.0,40.5,10.0,0.023337125,-0.09955099999999996,-0.09955099999999996,-0.09909769999999996,-0.09863009999999996,-0.09909293333333329,-0.10424194499999997
1290,214.0,40.5,10.0,0.0235093,-0.09999069999999996,-0.09999069999999996,-0.09955099999999996,-0.09909769999999996,-0.09954646666666662,-0.10469738499999996
1320,214.0,40.5,10.0,0.023676675,-0.10041757499999995,-0.10041757499999995,-0.09999069999999996,-0.09955099999999996,-0.09998642499999995,-0.10513946999999997
1350,214.0,40.5,10.0,0.023839500000000003,-0.10083219999999996,-0.10083219999999996,-0.10041757499999995,-0.09999069999999996,-0.10041349166666662,-0.10556887499999998
1380,214.0,40.5,10.0,0.02399795,-0.10123524999999994,-0.10123524999999994,-0.10083219999999996,-0.10041757499999995,-0.10082834166666661,-0.10598623499999996
1410,214.0,40.5,10.0,0.02415225,-0.10162727499999995,-0.10162727499999995,-0.10123524999999994,-0.10083219999999996,-0.10123157499999995,-0.10639213499999997
1440,214.0,40.5,10.0,0.024302600000000004,-0.10200874999999995,-0.10200874999999995,-0.10162727499999995,-0.10123524999999994,-0.10162375833333327,-0.10678711999999997
1470,214.0,40.5,10.0,0.024449175000000004,-0.10238022499999995,-0.10238022499999995,-0.10200874999999995,-0.10162727499999995,-0.10200541666666661,-0.10717169999999995
1500,214.0,40.5,10.0,0.024592125000000003,-0.10274214999999995,-0.10274214999999995,-0.10238022499999995,-0.10200874999999995,-0.10237704166666661,-0.10754635499999998
90,215.0,45.4,10.0,0.0010221750000000002,-0.0244891,-0.0244891,-0.010051375,-1.0425000000000001e-05,-0.011516966666666665,-0.026150815
120,215.0,45.4,10.0,0.003129975,-0.0342667,-0.0342667,-0.0244891,-0.010051375,-0.022935725,-0.036432635000000005
150,215.0,45.4,10.0,0.00496815,-0.041465449999999994,-0.041465449999999994,-0.0342667,-0.0244891,-0.03340708333333333,-0.043969230000000005
180,215.0,45.4,10.0,0.00653775,-0.04708995,-0.04708995,-0.041465449999999994,-0.0342667,-0.0409407,-0.049842825
210,215.0,45.4,10.0,0.007888725000000001,-0.051667225,-0.051667225,-0.04708995,-0.041465449999999994,-0.046740874999999994,-0.054614800000000005
240,215.0,45.4,10.0,0.009066000000000001,-0.055503025,-0.055503025,-0.051667225,-0.04708995,-0.05142006666666666,-0.058608915000000004
270,215.0,45.4,10.0,0.010104325,-0.058789,-0.058789,-0.055503025,-0.051667225,-0.05531975,-0.06202731
300,215.0,45.4,10.0,0.011029925000000001,-0.061652525,-0.061652525,-0.058789,-0.055503025,-0.058648183333333326,-0.06500403
330,215.0,45.4,10.0,0.011862725,-0.0641823,-0.0641823,-0.061652525,-0.058789,-0.061541275,-0.06763221500000001
360,215.0,45.4,10.0,0.012618025,-0.06644240000000001,-0.06644240000000001,-0.0641823,-0.061652525,-0.06409240833333334,-0.06997902
390,215.0,45.4,10.0,0.013307824999999999,-0.068480475,-0.068480475,-0.06644240000000001,-0.0641823,-0.06636839166666668,-0.072094345
420,215.0,45.4,10.0,0.013941649999999998,-0.07033289999999999,-0.07033289999999999,-0.068480475,-0.06644240000000001,-0.06841859166666667,-0.07401624500000001
450,215.0,45.4,10.0,0.014527124999999998,-0.072027975,-0.072027975,-0.07033289999999999,-0.068480475,-0.07028045,-0.07577431500000001
480,215.0,45.4,10.0,0.015070474999999998,-0.073588225,-0.073588225,-0.072027975,-0.07033289999999999,-0.07198303333333333,-0.077392035
510,215.0,45.4,10.0,0.015576874999999997,-0.0750317,-0.0750317,-0.073588225,-0.072027975,-0.0735493,-0.07888831
540,215.0,45.4,10.0,0.016050599999999998,-0.07637325,-0.07637325,-0.0750317,-0.073588225,-0.074997725,-0.08027855
570,215.0,45.4,10.0,0.016495225,-0.07762505,-0.07762505,-0.07637325,-0.0750317,-0.07634333333333333,-0.081575535
600,215.0,45.4,10.0,0.016913849999999998,-0.07879734999999999,-0.07879734999999999,-0.07762505,-0.07637325,-0.07759855,-0.08278987999999998
630,215.0,45.4,10.0,0.017309049999999996,-0.07989875,-0.07989875,-0.07879734999999999,-0.07762505,-0.07877371666666667,-0.083930565
660,215.0,45.4,10.0,0.017683074999999996,-0.0809366,-0.0809366,-0.07989875,-0.07879734999999999,-0.07987756666666666,-0.08500522
690,215.0,45.4,10.0,0.018037925,-0.081917125,-0.081917125,-0.0809366,-0.07989875,-0.08091749166666666,-0.08602039
720,215.0,45.4,10.0,0.01837525,-0.0828458,-0.0828458,-0.081917125,-0.0809366,-0.08189984166666665,-0.08698172
750,215.0,45.4,10.0,0.018696549999999996,-0.08372732499999999,-0.08372732499999999,-0.0828458,-0.081917125,-0.08283008333333332,-0.0878941
780,215.0,45.4,10.0,0.01900315,-0.084565775,-0.084565775,-0.08372732499999999,-0.0828458,-0.08371296666666667,-0.0887618
810,215.0,45.4,10.0,0.019296224999999997,-0.08536482499999999,-0.08536482499999999,-0.084565775,-0.08372732499999999,-0.08455264166666665,-0.08958861999999998
840,215.0,45.4,10.0,0.019576799999999995,-0.08612765,-0.08612765,-0.08536482499999999,-0.084565775,-0.08535274999999999,-0.09037785000000001
870,215.0,45.4,10.0,0.019845799999999997,-0.08685707499999999,-0.08685707499999999,-0.08612765,-0.08536482499999999,-0.08611651666666666,-0.09113244
900,215.0,45.4,10.0,0.02010405,-0.087555625,-0.087555625,-0.08685707499999999,-0.08612765,-0.08684678333333333,-0.091855015
930,215.0,45.4,10.0,0.020352274999999996,-0.088225575,-0.088225575,-0.087555625,-0.08685707499999999,-0.08754609166666667,-0.09254792
960,215.0,45.4,10.0,0.020591199999999997,-0.088868925,-0.088868925,-0.088225575,-0.087555625,-0.08821670833333334,-0.09321326999999999
990,215.0,45.4,10.0,0.020821399999999997,-0.089487525,-0.089487525,-0.088868925,-0.088225575,-0.088860675,-0.09385294
1020,215.0,45.4,10.0,0.021043424999999994,-0.090083,-0.090083,-0.089487525,-0.088868925,-0.08947981666666667,-0.094468665
1050,215.0,45.4,10.0,0.021257799999999993,-0.09065685,-0.09065685,-0.090083,-0.089487525,-0.09007579166666667,-0.09506199499999998
1080,215.0,45.4,10.0,0.021464974999999994,-0.091210475,-0.091210475,-0.09065685,-0.090083,-0.09065010833333333,-0.09563432499999999
1110,215.0,45.4,10.0,0.021665374999999997,-0.091745075,-0.091745075,-0.091210475,-0.09065685,-0.09120413333333333,-0.09618695999999999
1140,215.0,45.4,10.0,0.021859374999999997,-0.09226179999999999,-0.09226179999999999,-0.091745075,-0.091210475,-0.09173911666666666,-0.09672107999999999
1170,215.0,45.4,10.0,0.022047324999999996,-0.09276167499999999,-0.09276167499999999,-0.09226179999999999,-0.091745075,-0.09225618333333334,-0.09723774999999998
1200,215.0,45.4,10.0,0.022229574999999994,-0.09324564999999999,-0.09324564999999999,-0.09276167499999999,-0.09226179999999999,-0.09275637499999999,-0.09773795499999997
1230,215.0,45.4,10.0,0.022406424999999994,-0.09371465,-0.09371465,-0.09324564999999999,-0.09276167499999999,-0.09324065833333332,-0.09822262499999998
1260,215.0,45.4,10.0,0.022578149999999995,-0.094169425,-0.094169425,-0.09371465,-0.09324564999999999,-0.09370990833333333,-0.09869258499999999
1290,215.0,45.4,10.0,0.022744999999999994,-0.09461075,-0.09461075,-0.094169425,-0.09371465,-0.09416494166666667,-0.09914861999999998
1320,215.0,45.4,10.0,0.022907249999999994,-0.09503932500000001,-0.09503932500000001,-0.09461075,-0.094169425,-0.0946065,-0.09959143999999999
1350,215.0,45.4,10.0,0.023065074999999994,-0.095455775,-0.095455775,-0.09503932500000001,-0.09461075,-0.09503528333333333,-0.10002170999999997
1380,215.0,45.4,10.0,0.02321869999999999,-0.0958607,-0.0958607,-0.095455775,-0.09503932500000001,-0.09545193333333334,-0.10044005499999997
1410,215.0,45.4,10.0,0.023368349999999993,-0.09625467500000001,-0.09625467500000001,-0.0958607,-0.095455775,-0.09585705,-0.10084705499999998
1440,215.0,45.4,10.0,0.023514174999999995,-0.09663820000000001,-0.09663820000000001,-0.09625467500000001,-0.0958607,-0.09625119166666667,-0.10124323499999996
1470,215.0,45.4,10.0,0.023656349999999993,-0.09701175000000002,-0.09701175000000002,-0.09663820000000001,-0.09625467500000001,-0.09663487500000001,-0.10162909999999999
1500,215.0,45.4,10.0,0.02379502499999999,-0.09737580000000001,-0.09737580000000001,-0.09701175000000002,-0.09663820000000001,-0.09700858333333334,-0.10200511999999998
90,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007461264999999999
120,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010343625
150,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012435775
180,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014057920000000002
210,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015371845
240,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01646949
270,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017407750000000003
300,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018224095000000003
330,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018944465
360,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019587475
390,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020166925000000002
420,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020693325000000002
450,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021174835000000003
480,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021617905
510,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022027730000000002
540,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022408540000000005
570,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022763845
600,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023096555
630,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023409125000000006
660,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023703655000000004
690,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023981920000000007
720,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024245465000000004
750,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024495645000000003
780,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02473362
810,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02496041
840,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02517694
870,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025384004999999998
900,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025582320000000002
930,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025772530000000005
960,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025955205000000002
990,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026130870000000007
1020,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026299980000000008
1050,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026462975000000007
1080,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026620230000000005
1110,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026772105
1140,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026918915000000005
1170,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027060955000000005
1200,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02719849000000001
1230,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027331780000000007
1260,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027461050000000004
1290,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027586505000000004
1320,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027708350000000003
1350,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02782676500000001
1380,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027941915000000005
1410,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028053955000000002
1440,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028163045000000008
1470,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028269305
1500,216.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028372875000000002
90,217.0,40.5,5.0,-0.001443,-0.012219575000000002,-0.012219575000000002,-0.0049219500000000005,-5.6e-06,-0.005715708333333334,-0.01653406
120,217.0,40.5,5.0,-0.000805475,-0.0170771,-0.0170771,-0.012219575000000002,-0.0049219500000000005,-0.011406208333333334,-0.02281799
150,217.0,40.5,5.0,-0.00014107499999999995,-0.02062225,-0.02062225,-0.0170771,-0.012219575000000002,-0.016639641666666666,-0.027335494999999998
180,217.0,40.5,5.0,0.00046837500000000015,-0.023377500000000002,-0.023377500000000002,-0.02062225,-0.0170771,-0.02035895,-0.03081509
210,217.0,40.5,5.0,0.00101405,-0.025611850000000002,-0.025611850000000002,-0.023377500000000002,-0.02062225,-0.02320386666666667,-0.033619529999999995
240,217.0,40.5,5.0,0.0015017750000000003,-0.027479550000000002,-0.027479550000000002,-0.025611850000000002,-0.023377500000000002,-0.025489633333333334,-0.035953065
270,217.0,40.5,5.0,0.0019396250000000002,-0.029076525000000002,-0.029076525000000002,-0.027479550000000002,-0.025611850000000002,-0.027389308333333334,-0.03794121
300,217.0,40.5,5.0,0.002335175,-0.030466200000000002,-0.030466200000000002,-0.029076525000000002,-0.027479550000000002,-0.029007425000000003,-0.039666204999999996
330,217.0,40.5,5.0,0.002694775,-0.0316925,-0.0316925,-0.030466200000000002,-0.029076525000000002,-0.03041174166666667,-0.04118471
360,217.0,40.5,5.0,0.0030236250000000003,-0.0327871,-0.0327871,-0.0316925,-0.030466200000000002,-0.0316486,-0.04253725
390,217.0,40.5,5.0,0.0033260250000000002,-0.0337734,-0.0337734,-0.0327871,-0.0316925,-0.032751,-0.043753795
420,217.0,40.5,5.0,0.0036055,-0.034669325,-0.034669325,-0.0337734,-0.0327871,-0.033743274999999996,-0.044857055
450,217.0,40.5,5.0,0.003864925,-0.035488750000000006,-0.035488750000000006,-0.034669325,-0.0337734,-0.034643825,-0.045864655
480,217.0,40.5,5.0,0.00410675,-0.03624265,-0.03624265,-0.035488750000000006,-0.034669325,-0.03546690833333334,-0.046790490000000004
510,217.0,40.5,5.0,0.00433295,-0.036939875000000004,-0.036939875000000004,-0.03624265,-0.035488750000000006,-0.036223758333333335,-0.04764574
540,217.0,40.5,5.0,0.0045452750000000005,-0.037587675,-0.037587675,-0.036939875000000004,-0.03624265,-0.0369234,-0.048439464999999994
570,217.0,40.5,5.0,0.00474515,-0.038191975,-0.038191975,-0.037587675,-0.036939875000000004,-0.03757317500000001,-0.049179194999999995
600,217.0,40.5,5.0,0.004933825,-0.03875777500000001,-0.03875777500000001,-0.038191975,-0.037587675,-0.038179141666666666,-0.04987113499999999
630,217.0,40.5,5.0,0.0051124000000000005,-0.03928925000000001,-0.03928925000000001,-0.03875777500000001,-0.038191975,-0.03874633333333335,-0.05052055499999999
660,217.0,40.5,5.0,0.005281775,-0.039789975000000005,-0.039789975000000005,-0.03928925000000001,-0.03875777500000001,-0.03927900000000001,-0.051131905
690,217.0,40.5,5.0,0.005442775,-0.04026300000000001,-0.04026300000000001,-0.039789975000000005,-0.03928925000000001,-0.039780741666666675,-0.051708989999999996
720,217.0,40.5,5.0,0.005596125,-0.04071092500000001,-0.04071092500000001,-0.04026300000000001,-0.039789975000000005,-0.04025463333333334,-0.052255094999999994
750,217.0,40.5,5.0,0.0057424500000000005,-0.041136075,-0.041136075,-0.04071092500000001,-0.04026300000000001,-0.040703333333333334,-0.052773079999999986
780,217.0,40.5,5.0,0.005882300000000001,-0.04154045,-0.04154045,-0.041136075,-0.04071092500000001,-0.04112915,-0.053265425
810,217.0,40.5,5.0,0.0060161500000000005,-0.04192575,-0.04192575,-0.04154045,-0.041136075,-0.04153409166666666,-0.05373429999999999
840,217.0,40.5,5.0,0.006144500000000001,-0.04229357499999999,-0.04229357499999999,-0.04192575,-0.04154045,-0.041919925,-0.05418163999999999
870,217.0,40.5,5.0,0.0062677,-0.0426453,-0.0426453,-0.04229357499999999,-0.04192575,-0.04228820833333333,-0.054609144999999984
900,217.0,40.5,5.0,0.006386125,-0.0429821,-0.0429821,-0.0426453,-0.04229357499999999,-0.042640325,-0.05501832999999998
930,217.0,40.5,5.0,0.0065001,-0.043305100000000006,-0.043305100000000006,-0.0429821,-0.0426453,-0.0429775,-0.05541054499999999
960,217.0,40.5,5.0,0.0066099,-0.043615275,-0.043615275,-0.043305100000000006,-0.0429821,-0.04330082500000001,-0.05578700999999999
990,217.0,40.5,5.0,0.006715825,-0.0439135,-0.0439135,-0.043615275,-0.043305100000000006,-0.04361129166666667,-0.05614881999999999
1020,217.0,40.5,5.0,0.006818075000000001,-0.044200575000000006,-0.044200575000000006,-0.0439135,-0.043615275,-0.04390978333333334,-0.05649694999999999
1050,217.0,40.5,5.0,0.006916875,-0.04447725,-0.04447725,-0.044200575000000006,-0.0439135,-0.04419710833333334,-0.05683230999999998
1080,217.0,40.5,5.0,0.007012475000000001,-0.04474415,-0.04474415,-0.04447725,-0.044200575000000006,-0.04447399166666668,-0.05715568999999998
1110,217.0,40.5,5.0,0.007105000000000001,-0.045001875000000004,-0.045001875000000004,-0.04474415,-0.04447725,-0.04474109166666667,-0.05746785499999998
1140,217.0,40.5,5.0,0.007194650000000001,-0.045251000000000006,-0.045251000000000006,-0.045001875000000004,-0.04474415,-0.04499900833333334,-0.05776946999999999
1170,217.0,40.5,5.0,0.007281575000000001,-0.045492000000000005,-0.045492000000000005,-0.045251000000000006,-0.045001875000000004,-0.04524829166666667,-0.058061149999999985
1200,217.0,40.5,5.0,0.007365925000000001,-0.045725325000000004,-0.045725325000000004,-0.045492000000000005,-0.045251000000000006,-0.04548944166666668,-0.05834345999999998
1230,217.0,40.5,5.0,0.007447825000000001,-0.045951450000000005,-0.045951450000000005,-0.045725325000000004,-0.045492000000000005,-0.045722925000000005,-0.058616924999999986
1260,217.0,40.5,5.0,0.007527400000000001,-0.0461707,-0.0461707,-0.045951450000000005,-0.045725325000000004,-0.04594915833333333,-0.05888203999999998
1290,217.0,40.5,5.0,0.007604775000000001,-0.0463835,-0.0463835,-0.0461707,-0.045951450000000005,-0.04616855,-0.05913921999999998
1320,217.0,40.5,5.0,0.007680050000000001,-0.046590125,-0.046590125,-0.0463835,-0.0461707,-0.04638144166666667,-0.059388909999999975
1350,217.0,40.5,5.0,0.007753325000000001,-0.046790925000000004,-0.046790925000000004,-0.046590125,-0.0463835,-0.04658818333333334,-0.05963146499999998
1380,217.0,40.5,5.0,0.0078247,-0.0469862,-0.0469862,-0.046790925000000004,-0.046590125,-0.046789083333333335,-0.05986724499999998
1410,217.0,40.5,5.0,0.00789425,-0.04717615,-0.04717615,-0.0469862,-0.046790925000000004,-0.046984424999999996,-0.060096589999999984
1440,217.0,40.5,5.0,0.007962074999999999,-0.0473611,-0.0473611,-0.04717615,-0.0469862,-0.04717448333333333,-0.060319789999999984
1470,217.0,40.5,5.0,0.008028225,-0.047541225,-0.047541225,-0.0473611,-0.04717615,-0.04735949166666667,-0.06053714499999998
1500,217.0,40.5,5.0,0.008092799999999999,-0.047716800000000004,-0.047716800000000004,-0.047541225,-0.0473611,-0.04753970833333334,-0.06074891499999998
90,218.0,45.4,5.0,-0.0007816,-0.010780424999999998,-0.010780424999999998,-0.004423199999999999,-6.3e-06,-0.005069974999999998,-0.01361596
120,218.0,45.4,5.0,-5.2625000000000046e-05,-0.015198149999999999,-0.015198149999999999,-0.010780424999999998,-0.004423199999999999,-0.010133924999999998,-0.019125995
150,218.0,45.4,5.0,0.000659775,-0.018499599999999998,-0.018499599999999998,-0.015198149999999999,-0.010780424999999998,-0.014826058333333331,-0.02321868
180,218.0,45.4,5.0,0.00129885,-0.021105549999999997,-0.021105549999999997,-0.018499599999999998,-0.015198149999999999,-0.018267766666666668,-0.026435405000000002
210,218.0,45.4,5.0,0.00186485,-0.023242549999999997,-0.023242549999999997,-0.021105549999999997,-0.018499599999999998,-0.02094923333333333,-0.029064785
240,218.0,45.4,5.0,0.002367525,-0.025044224999999996,-0.025044224999999996,-0.023242549999999997,-0.021105549999999997,-0.023130774999999996,-0.0312759
270,218.0,45.4,5.0,0.002817025,-0.0265953,-0.0265953,-0.025044224999999996,-0.023242549999999997,-0.024960691666666663,-0.033175460000000004
300,218.0,45.4,5.0,0.00322195,-0.027952599999999998,-0.027952599999999998,-0.0265953,-0.025044224999999996,-0.02653070833333333,-0.034834779999999996
330,218.0,45.4,5.0,0.0035893749999999997,-0.029156075,-0.029156075,-0.027952599999999998,-0.0265953,-0.027901325,-0.036303735000000004
360,218.0,45.4,5.0,0.003924924999999999,-0.030234625,-0.030234625,-0.029156075,-0.027952599999999998,-0.029114433333333332,-0.03761847
390,218.0,45.4,5.0,0.00423315,-0.031209925,-0.031209925,-0.030234625,-0.029156075,-0.030200208333333336,-0.038805935
420,218.0,45.4,5.0,0.00451775,-0.032098625,-0.032098625,-0.031209925,-0.030234625,-0.03118105833333333,-0.039886785
450,218.0,45.4,5.0,0.004781799999999999,-0.0329137,-0.0329137,-0.032098625,-0.031209925,-0.03207408333333333,-0.04087711
480,218.0,45.4,5.0,0.005027775,-0.033665475,-0.033665475,-0.0329137,-0.032098625,-0.032892599999999994,-0.04178974
510,218.0,45.4,5.0,0.005257799999999999,-0.034362325,-0.034362325,-0.033665475,-0.0329137,-0.033647166666666666,-0.042634985
540,218.0,45.4,5.0,0.00547365,-0.035011074999999996,-0.035011074999999996,-0.034362325,-0.033665475,-0.03434629166666667,-0.043421325
570,218.0,45.4,5.0,0.005676775,-0.035617449999999995,-0.035617449999999995,-0.035011074999999996,-0.034362325,-0.03499695,-0.044155745
